transcript,protein,uniprot,align,identity,evalue,name,lineage,domain,genus
TRINITY_DN14312_c0_g1_i4,TRINITY_DN14312_c0_g1_i4.p1,CCNG1_MOUSE,"Q:2605-2258,H:46-163",35.593,2.04E-16,Cyclin-G1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN143122_c0_g1_i1,NA,PHIPL_DANRE,"Q:6-248,H:192-274",44.578,2.97E-18,Phytanoyl-CoA hydroxylase-interacting protein-like,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio,Eukaryota,Danio
TRINITY_DN14316_c0_g1_i1,TRINITY_DN14316_c0_g1_i1.p1,RL24_PAGMA,"Q:522-199,H:1-107",55.556,1.43E-37,60S ribosomal protein L24,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Neoteleostei; Acanthomorphata; Eupercaria; Spariformes; Sparidae; Pagrus,Eukaryota,Pagrus
TRINITY_DN143173_c0_g1_i1,NA,ATS20_MOUSE,"Q:6-194,H:1835-1895",38.095,9.55E-07,A disintegrin and metalloproteinase with thrombospondin motifs 20,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN1432_c0_g1_i2,TRINITY_DN1432_c0_g1_i2.p1,AMO_PINMG,"Q:344-27,H:47-153",45.37,3.83E-18,Putative amine oxidase [copper-containing],Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Pterioida; Pterioidea; Pteriidae; Pinctada,Eukaryota,Pinctada
TRINITY_DN1432_c0_g1_i3,TRINITY_DN1432_c0_g1_i3.p1,AMO_PINMG,"Q:4696-2480,H:47-779",43.548,0,Putative amine oxidase [copper-containing],Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Pterioida; Pterioidea; Pteriidae; Pinctada,Eukaryota,Pinctada
TRINITY_DN1432_c0_g1_i4,TRINITY_DN1432_c0_g1_i4.p1,AMO_PINMG,"Q:2080-1169,H:476-779",45.574,3.09E-83,Putative amine oxidase [copper-containing],Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Pterioida; Pterioidea; Pteriidae; Pinctada,Eukaryota,Pinctada
TRINITY_DN1432_c0_g1_i8,TRINITY_DN1432_c0_g1_i8.p1,AMO_PINMG,"Q:4677-2461,H:47-779",43.683,0,Putative amine oxidase [copper-containing],Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Pterioida; Pterioidea; Pteriidae; Pinctada,Eukaryota,Pinctada
TRINITY_DN14320_c0_g1_i1,TRINITY_DN14320_c0_g1_i1.p1,SVEP1_MOUSE,"Q:1351-2223,H:1819-2114",29.47,9.57E-25,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN14320_c0_g1_i12,TRINITY_DN14320_c0_g1_i12.p1,SVEP1_MOUSE,"Q:1426-2397,H:1958-2292",30,2.99E-30,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN14320_c0_g1_i15,TRINITY_DN14320_c0_g1_i15.p1,SVEP1_MOUSE,"Q:2290-3261,H:1958-2292",30,6.47E-30,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN14320_c0_g1_i4,TRINITY_DN14320_c0_g1_i4.p1,PLMN_MOUSE,"Q:9-569,H:200-382",37.186,3.72E-25,Plasminogen,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN14320_c0_g1_i8,TRINITY_DN14320_c0_g1_i8.p1,SVEP1_HUMAN,"Q:19-513,H:2144-2310",30.178,9.03E-17,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14320_c0_g2_i1,NA,HGFL_MOUSE,"Q:144-272,H:284-324",53.488,1.52E-07,Hepatocyte growth factor-like protein,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN14321_c0_g1_i4,TRINITY_DN14321_c0_g1_i4.p1,DDX41_MOUSE,"Q:2182-551,H:79-622",77.574,0,Probable ATP-dependent RNA helicase DDX41,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN143213_c0_g1_i1,NA,USH2A_HUMAN,"Q:3-236,H:1258-1336",43.75,4.04E-11,Usherin,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14322_c0_g1_i2,TRINITY_DN14322_c0_g1_i2.p1,DECR_HUMAN,"Q:2-733,H:91-334",63.115,2.85E-104,"2,4-dienoyl-CoA reductase, mitochondrial",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14322_c0_g1_i4,TRINITY_DN14322_c0_g1_i4.p1,DECR_HUMAN,"Q:221-955,H:90-334",63.265,1.48E-104,"2,4-dienoyl-CoA reductase, mitochondrial",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14322_c0_g1_i7,TRINITY_DN14322_c0_g1_i7.p1,DECR_HUMAN,"Q:112-1059,H:30-334",59.177,1.07E-115,"2,4-dienoyl-CoA reductase, mitochondrial",Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14323_c0_g2_i2,TRINITY_DN14323_c0_g2_i2.p1,RDH14_BOVIN,"Q:487-1371,H:36-336",48.701,2.96E-75,Retinol dehydrogenase 14,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Artiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos,Eukaryota,Bos
TRINITY_DN14324_c0_g1_i2,NA,UP7_HALAI,"Q:359-33,H:1-110",80.909,5.52E-61,Uncharacterized protein 7,Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Lepetellida; Haliotoidea; Haliotidae; Haliotis,Eukaryota,Haliotis
TRINITY_DN14324_c0_g1_i3,NA,UP7_HALAI,"Q:359-33,H:1-110",80.909,2.70E-60,Uncharacterized protein 7,Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Lepetellida; Haliotoidea; Haliotidae; Haliotis,Eukaryota,Haliotis
TRINITY_DN14324_c0_g1_i4,NA,UP7_HALAI,"Q:359-33,H:1-110",80.909,2.25E-61,Uncharacterized protein 7,Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Lepetellida; Haliotoidea; Haliotidae; Haliotis,Eukaryota,Haliotis
TRINITY_DN14324_c0_g1_i5,NA,UP7_HALAI,"Q:282-1,H:1-95",80,3.08E-52,Uncharacterized protein 7,Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Lepetellida; Haliotoidea; Haliotidae; Haliotis,Eukaryota,Haliotis
TRINITY_DN14325_c0_g1_i2,TRINITY_DN14325_c0_g1_i2.p1,ANR44_CHICK,"Q:2625-5393,H:12-876",25.233,7.93E-47,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus,Eukaryota,Gallus
TRINITY_DN14325_c0_g1_i3,TRINITY_DN14325_c0_g1_i3.p1,ANR52_CHICK,"Q:2625-5396,H:12-897",25.988,1.54E-44,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus,Eukaryota,Gallus
TRINITY_DN14325_c1_g1_i1,TRINITY_DN14325_c1_g1_i1.p1,FGL1_BOVIN,"Q:3715-4383,H:75-304",45.798,7.24E-55,Fibrinogen-like protein 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Artiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos,Eukaryota,Bos
TRINITY_DN14325_c1_g1_i4,TRINITY_DN14325_c1_g1_i4.p1,FGL1_BOVIN,"Q:3703-4371,H:75-304",45.798,7.22E-55,Fibrinogen-like protein 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Artiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos,Eukaryota,Bos
TRINITY_DN143253_c0_g1_i1,TRINITY_DN143253_c0_g1_i1.p1,PKHA5_HUMAN,"Q:27-749,H:1-272",37.319,2.64E-53,Pleckstrin homology domain-containing family A member 5,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143254_c0_g1_i1,TRINITY_DN143254_c0_g1_i1.p1,DIK1A_XENLA,"Q:99-1184,H:19-410",28.499,2.37E-57,Divergent protein kinase domain 1A,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN143255_c0_g1_i1,TRINITY_DN143255_c0_g1_i1.p1,5NT3_DANRE,"Q:1-288,H:186-283",46.939,6.80E-16,Cytosolic 5'-nucleotidase 3,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio,Eukaryota,Danio
TRINITY_DN14326_c0_g1_i3,TRINITY_DN14326_c0_g1_i3.p2,SSF1_HUMAN,"Q:99-1010,H:1-304",50,6.34E-94,Suppressor of SWI4 1 homolog,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14326_c0_g1_i4,TRINITY_DN14326_c0_g1_i4.p1,SSF1_MOUSE,"Q:171-1283,H:25-410",47.927,3.04E-110,Suppressor of SWI4 1 homolog,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN143261_c0_g1_i1,TRINITY_DN143261_c0_g1_i1.p1,GABR1_HUMAN,"Q:730-11,H:163-401",42.917,1.30E-62,Gamma-aminobutyric acid type B receptor subunit 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143261_c1_g1_i1,TRINITY_DN143261_c1_g1_i1.p1,GABR1_HUMAN,"Q:514-38,H:400-558",34.783,2.93E-21,Gamma-aminobutyric acid type B receptor subunit 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143263_c0_g1_i1,TRINITY_DN143263_c0_g1_i1.p1,SACS_MOUSE,"Q:474-10,H:1884-2043",28.235,4.47E-10,Sacsin,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN143264_c0_g1_i1,TRINITY_DN143264_c0_g1_i1.p1,DNJB4_BOVIN,"Q:601-89,H:159-328",39.181,2.33E-36,DnaJ homolog subfamily B member 4,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Artiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos,Eukaryota,Bos
TRINITY_DN143265_c0_g1_i1,TRINITY_DN143265_c0_g1_i1.p1,ZN500_HUMAN,"Q:184-519,H:349-460",50.893,8.52E-31,Zinc finger protein 500,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143271_c0_g1_i1,TRINITY_DN143271_c0_g1_i1.p1,ASNS_TRIVS,"Q:1791-55,H:1-555",58.793,0,Asparagine synthetase [glutamine-hydrolyzing],Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Lamiales; Orobanchaceae; Pedicularideae; Castillejinae; Triphysaria,Eukaryota,Triphysaria
TRINITY_DN143271_c1_g1_i1,NA,ASNS1_ORYSJ,"Q:289-2,H:82-177",54.167,2.91E-29,Asparagine synthetase [glutamine-hydrolyzing] 1,Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa,Eukaryota,Oryza sativa
TRINITY_DN143272_c0_g1_i1,TRINITY_DN143272_c0_g1_i1.p1,LRP2_RAT,"Q:390-4,H:1520-1648",54.264,9.77E-49,Low-density lipoprotein receptor-related protein 2,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus,Eukaryota,Rattus
TRINITY_DN143272_c0_g2_i1,TRINITY_DN143272_c0_g2_i1.p2,LRP2_RAT,"Q:2-322,H:1654-1750",39.252,8.31E-17,Low-density lipoprotein receptor-related protein 2,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus,Eukaryota,Rattus
TRINITY_DN143281_c0_g4_i1,NA,B3GA1_CANLF,"Q:1303-1139,H:265-318",56.364,1.39E-10,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Carnivora; Caniformia; Canidae; Canis,Eukaryota,Canis
TRINITY_DN143288_c0_g1_i1,TRINITY_DN143288_c0_g1_i1.p1,BTAF1_HUMAN,"Q:29-1045,H:202-545",56.232,1.65E-81,TATA-binding protein-associated factor 172,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14329_c0_g1_i1,TRINITY_DN14329_c0_g1_i1.p1,COMD7_MOUSE,"Q:21-617,H:2-200",54.774,1.01E-74,COMM domain-containing protein 7,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN143296_c0_g1_i1,TRINITY_DN143296_c0_g1_i1.p1,TUSC3_HUMAN,"Q:557-15,H:126-305",27.568,2.61E-10,Tumor suppressor candidate 3,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143298_c0_g1_i1,TRINITY_DN143298_c0_g1_i1.p1,DPOM_PODAS,"Q:40-225,H:507-567",40.323,4.16E-06,Probable DNA polymerase,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Chaetomiaceae; Podospora,Eukaryota,Podospora
TRINITY_DN143299_c0_g1_i1,TRINITY_DN143299_c0_g1_i1.p1,PDIA1_HUMAN,"Q:1970-642,H:21-471",52.212,5.18E-164,Protein disulfide-isomerase,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143299_c1_g1_i1,NA,PDIA6_DROME,"Q:48-212,H:3-57",56.364,1.83E-13,Protein disulfide-isomerase A6 homolog,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora,Eukaryota,Sophophora
TRINITY_DN1433_c0_g1_i12,TRINITY_DN1433_c0_g1_i12.p1,VNN1_MOUSE,"Q:206-1327,H:16-388",48.446,6.09E-110,Pantetheinase,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN1433_c0_g1_i5,TRINITY_DN1433_c0_g1_i5.p1,VNN1_CANLF,"Q:233-1645,H:25-485",47.589,1.78E-131,Pantetheinase,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Carnivora; Caniformia; Canidae; Canis,Eukaryota,Canis
TRINITY_DN1433_c0_g1_i7,TRINITY_DN1433_c0_g1_i7.p1,VNN1_CANLF,"Q:233-1633,H:25-485",47.992,1.24E-133,Pantetheinase,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Carnivora; Caniformia; Canidae; Canis,Eukaryota,Canis
TRINITY_DN14330_c1_g1_i2,TRINITY_DN14330_c1_g1_i2.p1,MOT12_XENLA,"Q:593-1861,H:17-452",28.929,1.16E-37,Monocarboxylate transporter 12,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN14330_c1_g1_i5,TRINITY_DN14330_c1_g1_i5.p1,MOT12_XENLA,"Q:593-1861,H:17-452",28.929,1.11E-37,Monocarboxylate transporter 12,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN143302_c0_g1_i2,TRINITY_DN143302_c0_g1_i2.p1,SC5A8_XENLA,"Q:641-159,H:404-560",33.742,2.40E-10,Sodium-coupled monocarboxylate transporter 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN143304_c0_g2_i1,TRINITY_DN143304_c0_g2_i1.p1,NXPE4_RAT,"Q:610-32,H:348-542",29.208,1.76E-11,NXPE family member 4,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus,Eukaryota,Rattus
TRINITY_DN143314_c0_g1_i1,TRINITY_DN143314_c0_g1_i1.p1,NPFF2_MOUSE,"Q:213-1100,H:40-353",24.688,1.41E-14,Neuropeptide FF receptor 2,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus,Eukaryota,Mus
TRINITY_DN143316_c0_g1_i1,TRINITY_DN143316_c0_g1_i1.p1,MRP1_CHICK,"Q:4269-127,H:107-1524",46.621,0,Multidrug resistance-associated protein 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus,Eukaryota,Gallus
TRINITY_DN143318_c0_g1_i1,TRINITY_DN143318_c0_g1_i1.p1,SPHM_HUMAN,"Q:1474-11,H:12-501",55.172,0,N-sulphoglucosamine sulphohydrolase,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN143319_c0_g2_i1,NA,CHK1_XENLA,"Q:469-5,H:107-256",37.736,1.41E-26,Serine/threonine-protein kinase Chk1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN143336_c0_g2_i1,TRINITY_DN143336_c0_g2_i1.p1,HORM1_RAT,"Q:30-674,H:14-229",53.704,1.31E-84,HORMA domain-containing protein 1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus,Eukaryota,Rattus
TRINITY_DN143349_c0_g1_i1,NA,ITSN1_RAT,"Q:43-258,H:38-108",45.833,4.63E-14,Intersectin-1,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus,Eukaryota,Rattus
TRINITY_DN14335_c0_g1_i2,TRINITY_DN14335_c0_g1_i2.p1,UN93A_XENLA,"Q:1741-458,H:1-438",34.163,5.07E-78,Protein unc-93 homolog A,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN14335_c0_g1_i5,TRINITY_DN14335_c0_g1_i5.p1,UN93A_XENLA,"Q:1745-462,H:1-438",34.163,4.43E-77,Protein unc-93 homolog A,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN14335_c0_g1_i7,TRINITY_DN14335_c0_g1_i7.p1,UN93A_XENLA,"Q:1745-462,H:1-438",34.163,3.97E-77,Protein unc-93 homolog A,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN14335_c0_g3_i3,TRINITY_DN14335_c0_g3_i3.p1,UN93A_XENLA,"Q:1910-615,H:1-441",32.506,7.50E-79,Protein unc-93 homolog A,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus,Eukaryota,Xenopus
TRINITY_DN143353_c0_g1_i1,TRINITY_DN143353_c0_g1_i1.p1,NCHL1_HUMAN,"Q:922-35,H:66-372",27.244,7.82E-16,Neural cell adhesion molecule L1-like protein,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo,Eukaryota,Homo
TRINITY_DN14336_c0_g1_i2,TRINITY_DN14336_c0_g1_i2.p2,DRPR_DROME,"Q:8-322,H:597-694",38.889,1.31E-06,Protein draper,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora,Eukaryota,Sophophora
TRINITY_DN143360_c0_g1_i1,TRINITY_DN143360_c0_g1_i1.p1,BHE22_CHICK,"Q:811-581,H:165-241",85.714,3.45E-36,Class E basic helix-loop-helix protein 22,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus,Eukaryota,Gallus
TRINITY_DN143365_c0_g1_i1,TRINITY_DN143365_c0_g1_i1.p1,YJNA_SCHPO,"Q:554-3,H:68-251",51.351,8.44E-59,Uncharacterized AAA domain-containing protein C24B10.10c,Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces,Eukaryota,Schizosaccharomyces
